Brasil e Unidade da Federação;Atividades;Mês;Índice base fixa (2014=100)
Paraná;Livros, jornais, revistas e papelaria;01/02/2014;126.0
Paraná;Livros, jornais, revistas e papelaria;01/03/2014;105.3
Paraná;Livros, jornais, revistas e papelaria;01/04/2014;88.4
Paraná;Livros, jornais, revistas e papelaria;01/05/2014;94.0
Paraná;Livros, jornais, revistas e papelaria;01/06/2014;81.5
Paraná;Livros, jornais, revistas e papelaria;01/07/2014;88.8
Paraná;Livros, jornais, revistas e papelaria;01/08/2014;95.2
Paraná;Livros, jornais, revistas e papelaria;01/09/2014;83.5
Paraná;Livros, jornais, revistas e papelaria;01/10/2014;61.3
Paraná;Livros, jornais, revistas e papelaria;01/11/2014;59.9
Paraná;Livros, jornais, revistas e papelaria;01/12/2014;141.4
Paraná;Livros, jornais, revistas e papelaria;01/01/2015;145.8
Paraná;Livros, jornais, revistas e papelaria;01/02/2015;108.2
Paraná;Livros, jornais, revistas e papelaria;01/03/2015;94.5
Paraná;Livros, jornais, revistas e papelaria;01/04/2015;89.0
Paraná;Livros, jornais, revistas e papelaria;01/05/2015;89.2
Paraná;Livros, jornais, revistas e papelaria;01/06/2015;72.4
Paraná;Livros, jornais, revistas e papelaria;01/07/2015;78.9
Paraná;Livros, jornais, revistas e papelaria;01/08/2015;73.6
Paraná;Livros, jornais, revistas e papelaria;01/09/2015;72.4
Paraná;Livros, jornais, revistas e papelaria;01/10/2015;51.9
Paraná;Livros, jornais, revistas e papelaria;01/11/2015;46.9
Paraná;Livros, jornais, revistas e papelaria;01/12/2015;123.5
Paraná;Livros, jornais, revistas e papelaria;01/01/2016;99.5
Paraná;Livros, jornais, revistas e papelaria;01/02/2016;94.4
Paraná;Livros, jornais, revistas e papelaria;01/03/2016;76.6
Paraná;Livros, jornais, revistas e papelaria;01/04/2016;66.7
Paraná;Livros, jornais, revistas e papelaria;01/05/2016;62.4
Paraná;Livros, jornais, revistas e papelaria;01/06/2016;60.5
Paraná;Livros, jornais, revistas e papelaria;01/07/2016;63.9
Paraná;Livros, jornais, revistas e papelaria;01/08/2016;69.4
Paraná;Livros, jornais, revistas e papelaria;01/09/2016;61.6
Paraná;Livros, jornais, revistas e papelaria;01/10/2016;44.1
Paraná;Livros, jornais, revistas e papelaria;01/11/2016;44.4
Paraná;Livros, jornais, revistas e papelaria;01/12/2016;108.9
Paraná;Livros, jornais, revistas e papelaria;01/01/2017;84.2
Paraná;Livros, jornais, revistas e papelaria;01/02/2017;70.2
Paraná;Livros, jornais, revistas e papelaria;01/03/2017;67.6
Paraná;Livros, jornais, revistas e papelaria;01/04/2017;60.6
Paraná;Livros, jornais, revistas e papelaria;01/05/2017;57.8
Paraná;Livros, jornais, revistas e papelaria;01/06/2017;54.7
Paraná;Livros, jornais, revistas e papelaria;01/07/2017;52.4
Paraná;Livros, jornais, revistas e papelaria;01/08/2017;59.3
Paraná;Livros, jornais, revistas e papelaria;01/09/2017;49.9
Paraná;Livros, jornais, revistas e papelaria;01/10/2017;56.6
Paraná;Livros, jornais, revistas e papelaria;01/11/2017;55.5
Paraná;Livros, jornais, revistas e papelaria;01/12/2017;80.6
Paraná;Livros, jornais, revistas e papelaria;01/01/2018;77.0
Paraná;Livros, jornais, revistas e papelaria;01/02/2018;68.8
Paraná;Livros, jornais, revistas e papelaria;01/03/2018;65.3
Paraná;Livros, jornais, revistas e papelaria;01/04/2018;54.1
Paraná;Livros, jornais, revistas e papelaria;01/05/2018;48.4
Paraná;Livros, jornais, revistas e papelaria;01/06/2018;50.2
Paraná;Livros, jornais, revistas e papelaria;01/07/2018;54.6
Paraná;Livros, jornais, revistas e papelaria;01/08/2018;54.2
Paraná;Livros, jornais, revistas e papelaria;01/09/2018;46.5
Paraná;Livros, jornais, revistas e papelaria;01/10/2018;47.0
Paraná;Livros, jornais, revistas e papelaria;01/11/2018;46.9
Paraná;Livros, jornais, revistas e papelaria;01/12/2018;73.6
Paraná;Livros, jornais, revistas e papelaria;01/01/2019;72.4
Paraná;Livros, jornais, revistas e papelaria;01/02/2019;57.8
Paraná;Livros, jornais, revistas e papelaria;01/03/2019;52.3
Paraná;Livros, jornais, revistas e papelaria;01/04/2019;48.0
Paraná;Livros, jornais, revistas e papelaria;01/05/2019;49.5
Paraná;Livros, jornais, revistas e papelaria;01/06/2019;38.5
Paraná;Livros, jornais, revistas e papelaria;01/07/2019;50.2
Paraná;Livros, jornais, revistas e papelaria;01/08/2019;55.1
Paraná;Livros, jornais, revistas e papelaria;01/09/2019;38.5
Paraná;Livros, jornais, revistas e papelaria;01/10/2019;42.5
Paraná;Livros, jornais, revistas e papelaria;01/11/2019;43.4
Paraná;Livros, jornais, revistas e papelaria;01/12/2019;64.2
Paraná;Livros, jornais, revistas e papelaria;01/01/2020;63.9
Paraná;Livros, jornais, revistas e papelaria;01/02/2020;55.6
Paraná;Livros, jornais, revistas e papelaria;01/03/2020;34.8
Paraná;Livros, jornais, revistas e papelaria;01/04/2020;16.4
Paraná;Livros, jornais, revistas e papelaria;01/05/2020;30.1
Paraná;Livros, jornais, revistas e papelaria;01/06/2020;24.8
Paraná;Livros, jornais, revistas e papelaria;01/07/2020;24.9
Paraná;Livros, jornais, revistas e papelaria;01/08/2020;33.3
Paraná;Livros, jornais, revistas e papelaria;01/09/2020;30.8
Paraná;Livros, jornais, revistas e papelaria;01/10/2020;32.3
Paraná;Livros, jornais, revistas e papelaria;01/11/2020;31.6
Paraná;Livros, jornais, revistas e papelaria;01/12/2020;55.8
Paraná;Livros, jornais, revistas e papelaria;01/01/2021;47.0
Paraná;Livros, jornais, revistas e papelaria;01/02/2021;47.0
Paraná;Livros, jornais, revistas e papelaria;01/03/2021;28.6
Paraná;Livros, jornais, revistas e papelaria;01/04/2021;29.6
Paraná;Livros, jornais, revistas e papelaria;01/05/2021;31.8
Paraná;Livros, jornais, revistas e papelaria;01/06/2021;28.2
Paraná;Livros, jornais, revistas e papelaria;01/07/2021;39.1
Paraná;Livros, jornais, revistas e papelaria;01/08/2021;36.2
Paraná;Equipamentos e materiais para escritório, informática e comunicação;01/01/2000;-
Paraná;Equipamentos e materiais para escritório, informática e comunicação;01/02/2000;-
Paraná;Equipamentos e materiais para escritório, informática e comunicação;01/03/2000;-
Paraná;Equipamentos e materiais para escritório, informática e comunicação;01/04/2000;-
Paraná;Equipamentos e materiais para escritório, informática e comunicação;01/05/2000;-
Paraná;Equipamentos e materiais para escritório, informática e comunicação;01/06/2000;-
Paraná;Equipamentos e materiais para escritório, informática e comunicação;01/07/2000;-
Paraná;Equipamentos e materiais para escritório, informática e comunicação;01/08/2000;-
Paraná;Equipamentos e materiais para escritório, informática e comunicação;01/09/2000;-
Paraná;Equipamentos e materiais para escritório, informática e comunicação;01/10/2000;-
Paraná;Equipamentos e materiais para escritório, informática e comunicação;01/11/2000;-
Paraná;Equipamentos e materiais para escritório, informática e comunicação;01/12/2000;-
Paraná;Equipamentos e materiais para escritório, informática e comunicação;01/01/2001;-
Paraná;Equipamentos e materiais para escritório, informática e comunicação;01/02/2001;-
Paraná;Equipamentos e materiais para escritório, informática e comunicação;01/03/2001;-
Paraná;Equipamentos e materiais para escritório, informática e comunicação;01/04/2001;-
Paraná;Equipamentos e materiais para escritório, informática e comunicação;01/05/2001;-
Paraná;Equipamentos e materiais para escritório, informática e comunicação;01/06/2001;-
Paraná;Equipamentos e materiais para escritório, informática e comunicação;01/07/2001;-
Paraná;Equipamentos e materiais para escritório, informática e comunicação;01/08/2001;-
Paraná;Equipamentos e materiais para escritório, informática e comunicação;01/09/2001;-
Paraná;Equipamentos e materiais para escritório, informática e comunicação;01/10/2001;-
Paraná;Equipamentos e materiais para escritório, informática e comunicação;01/11/2001;-
Paraná;Equipamentos e materiais para escritório, informática e comunicação;01/12/2001;-
Paraná;Equipamentos e materiais para escritório, informática e comunicação;01/01/2002;-
Paraná;Equipamentos e materiais para escritório, informática e comunicação;01/02/2002;-
Paraná;Equipamentos e materiais para escritório, informática e comunicação;01/03/2002;-
Paraná;Equipamentos e materiais para escritório, informática e comunicação;01/04/2002;-
Paraná;Equipamentos e materiais para escritório, informática e comunicação;01/05/2002;-
Paraná;Equipamentos e materiais para escritório, informática e comunicação;01/06/2002;-
Paraná;Equipamentos e materiais para escritório, informática e comunicação;01/07/2002;-
Paraná;Equipamentos e materiais para escritório, informática e comunicação;01/08/2002;-
Paraná;Equipamentos e materiais para escritório, informática e comunicação;01/09/2002;-
Paraná;Equipamentos e materiais para escritório, informática e comunicação;01/10/2002;-
Paraná;Equipamentos e materiais para escritório, informática e comunicação;01/11/2002;-
Paraná;Equipamentos e materiais para escritório, informática e comunicação;01/12/2002;-
Paraná;Equipamentos e materiais para escritório, informática e comunicação;01/01/2003;-
Paraná;Equipamentos e materiais para escritório, informática e comunicação;01/02/2003;-
Paraná;Equipamentos e materiais para escritório, informática e comunicação;01/03/2003;-
Paraná;Equipamentos e materiais para escritório, informática e comunicação;01/04/2003;-
Paraná;Equipamentos e materiais para escritório, informática e comunicação;01/05/2003;-
Paraná;Equipamentos e materiais para escritório, informática e comunicação;01/06/2003;-
Paraná;Equipamentos e materiais para escritório, informática e comunicação;01/07/2003;-
Paraná;Equipamentos e materiais para escritório, informática e comunicação;01/08/2003;-
Paraná;Equipamentos e materiais para escritório, informática e comunicação;01/09/2003;-
Paraná;Equipamentos e materiais para escritório, informática e comunicação;01/10/2003;-
Paraná;Equipamentos e materiais para escritório, informática e comunicação;01/11/2003;-
Paraná;Equipamentos e materiais para escritório, informática e comunicação;01/12/2003;-
Paraná;Equipamentos e materiais para escritório, informática e comunicação;01/01/2004;10.3
Paraná;Equipamentos e materiais para escritório, informática e comunicação;01/02/2004;7.9
Paraná;Equipamentos e materiais para escritório, informática e comunicação;01/03/2004;10.7
Paraná;Equipamentos e materiais para escritório, informática e comunicação;01/04/2004;9.6
Paraná;Equipamentos e materiais para escritório, informática e comunicação;01/05/2004;11.6
Paraná;Equipamentos e materiais para escritório, informática e comunicação;01/06/2004;10.3
Paraná;Equipamentos e materiais para escritório, informática e comunicação;01/07/2004;8.5
Paraná;Equipamentos e materiais para escritório, informática e comunicação;01/08/2004;8.2
Paraná;Equipamentos e materiais para escritório, informática e comunicação;01/09/2004;7.3
Paraná;Equipamentos e materiais para escritório, informática e comunicação;01/10/2004;6.9
Paraná;Equipamentos e materiais para escritório, informática e comunicação;01/11/2004;8.9
Paraná;Equipamentos e materiais para escritório, informática e comunicação;01/12/2004;7.6
Paraná;Equipamentos e materiais para escritório, informática e comunicação;01/01/2005;6.3
Paraná;Equipamentos e materiais para escritório, informática e comunicação;01/02/2005;14.2
Paraná;Equipamentos e materiais para escritório, informática e comunicação;01/03/2005;15.9
Paraná;Equipamentos e materiais para escritório, informática e comunicação;01/04/2005;15.8
Paraná;Equipamentos e materiais para escritório, informática e comunicação;01/05/2005;14.9
Paraná;Equipamentos e materiais para escritório, informática e comunicação;01/06/2005;17.6
Paraná;Equipamentos e materiais para escritório, informática e comunicação;01/07/2005;14.9
Paraná;Equipamentos e materiais para escritório, informática e comunicação;01/08/2005;18.0
Paraná;Equipamentos e materiais para escritório, informática e comunicação;01/09/2005;15.8
Paraná;Equipamentos e materiais para escritório, informática e comunicação;01/10/2005;18.8
Paraná;Equipamentos e materiais para escritório, informática e comunicação;01/11/2005;16.8
Paraná;Equipamentos e materiais para escritório, informática e comunicação;01/12/2005;22.0
Paraná;Equipamentos e materiais para escritório, informática e comunicação;01/01/2006;16.5
Paraná;Equipamentos e materiais para escritório, informática e comunicação;01/02/2006;19.7
Paraná;Equipamentos e materiais para escritório, informática e comunicação;01/03/2006;22.8
Paraná;Equipamentos e materiais para escritório, informática e comunicação;01/04/2006;18.9
Paraná;Equipamentos e materiais para escritório, informática e comunicação;01/05/2006;22.0
Paraná;Equipamentos e materiais para escritório, informática e comunicação;01/06/2006;27.5
Paraná;Equipamentos e materiais para escritório, informática e comunicação;01/07/2006;22.1
Paraná;Equipamentos e materiais para escritório, informática e comunicação;01/08/2006;28.3
Paraná;Equipamentos e materiais para escritório, informática e comunicação;01/09/2006;24.7
Paraná;Equipamentos e materiais para escritório, informática e comunicação;01/10/2006;25.5
Paraná;Equipamentos e materiais para escritório, informática e comunicação;01/11/2006;25.5
Paraná;Equipamentos e materiais para escritório, informática e comunicação;01/12/2006;36.1
Paraná;Equipamentos e materiais para escritório, informática e comunicação;01/01/2007;25.9
Paraná;Equipamentos e materiais para escritório, informática e comunicação;01/02/2007;23.0
Paraná;Equipamentos e materiais para escritório, informática e comunicação;01/03/2007;30.5
Paraná;Equipamentos e materiais para escritório, informática e comunicação;01/04/2007;25.1
Paraná;Equipamentos e materiais para escritório, informática e comunicação;01/05/2007;27.6
Paraná;Equipamentos e materiais para escritório, informática e comunicação;01/06/2007;29.6
Paraná;Equipamentos e materiais para escritório, informática e comunicação;01/07/2007;31.9
Paraná;Equipamentos e materiais para escritório, informática e comunicação;01/08/2007;32.6
Paraná;Equipamentos e materiais para escritório, informática e comunicação;01/09/2007;32.3
Paraná;Equipamentos e materiais para escritório, informática e comunicação;01/10/2007;33.8
Paraná;Equipamentos e materiais para escritório, informática e comunicação;01/11/2007;34.0
Paraná;Equipamentos e materiais para escritório, informática e comunicação;01/12/2007;45.7
Paraná;Equipamentos e materiais para escritório, informática e comunicação;01/01/2008;39.1
Paraná;Equipamentos e materiais para escritório, informática e comunicação;01/02/2008;29.8
Paraná;Equipamentos e materiais para escritório, informática e comunicação;01/03/2008;32.9
Paraná;Equipamentos e materiais para escritório, informática e comunicação;01/04/2008;36.9
Paraná;Equipamentos e materiais para escritório, informática e comunicação;01/05/2008;36.5
Paraná;Equipamentos e materiais para escritório, informática e comunicação;01/06/2008;40.5
Paraná;Equipamentos e materiais para escritório, informática e comunicação;01/07/2008;92.1
Paraná;Equipamentos e materiais para escritório, informática e comunicação;01/08/2008;94.5
Paraná;Equipamentos e materiais para escritório, informática e comunicação;01/09/2008;93.1
Paraná;Equipamentos e materiais para escritório, informática e comunicação;01/10/2008;82.5
Paraná;Equipamentos e materiais para escritório, informática e comunicação;01/11/2008;77.7
Paraná;Equipamentos e materiais para escritório, informática e comunicação;01/12/2008;85.2
Paraná;Equipamentos e materiais para escritório, informática e comunicação;01/01/2009;76.9
Paraná;Equipamentos e materiais para escritório, informática e comunicação;01/02/2009;83.8
Paraná;Equipamentos e materiais para escritório, informática e comunicação;01/03/2009;87.7
Paraná;Equipamentos e materiais para escritório, informática e comunicação;01/04/2009;83.9
Paraná;Equipamentos e materiais para escritório, informática e comunicação;01/05/2009;83.8
Paraná;Equipamentos e materiais para escritório, informática e comunicação;01/06/2009;102.5
Paraná;Equipamentos e materiais para escritório, informática e comunicação;01/07/2009;105.3
Paraná;Equipamentos e materiais para escritório, informática e comunicação;01/08/2009;106.0
Paraná;Equipamentos e materiais para escritório, informática e comunicação;01/09/2009;113.8
Paraná;Equipamentos e materiais para escritório, informática e comunicação;01/10/2009;110.8
Paraná;Equipamentos e materiais para escritório, informática e comunicação;01/11/2009;104.2
Paraná;Equipamentos e materiais para escritório, informática e comunicação;01/12/2009;120.4
Paraná;Equipamentos e materiais para escritório, informática e comunicação;01/01/2010;101.4
